[316, -58.55207061767578, -2.918609857559204, 367, -66.98867797851562, 2.622354030609131, 1.4500000000000004, 3.149999999999997, 5.873341727655483]
[316, -58.82599639892578, -2.920024871826172, 367, -66.98688507080078, 2.4636595249176025, 1.4500000000000004, 3.1999999999999966, 4.978725587237972]
[316, -60.33965301513672, -2.9279470443725586, 367, -67.24852752685547, 0.8077471256256104, 1.3500000000000003, 3.7999999999999945, 3.7782442773805096]
[316, -60.53628921508789, -2.9290053844451904, 367, -67.27776336669922, 0.6718809604644775, 1.2500000000000002, 3.8499999999999943, 4.018573204351687]
[316, -60.740482330322266, -2.930060863494873, 367, -67.30824279785156, 0.5366184115409851, 1.1500000000000001, 3.899999999999994, 4.103882722649459]
[316, -60.94392776489258, -2.931117534637451, 367, -67.340087890625, 0.40201881527900696, 1.1500000000000001, 3.949999999999994, 4.031309927998045]
[316, -61.14063262939453, -2.9321227073669434, 367, -67.3733901977539, 0.26810890436172485, 1.1500000000000001, 3.999999999999994, 3.866522301393133]
[316, -61.328025817871094, -2.933117389678955, 367, -67.40821838378906, 0.13489583134651184, 1.1500000000000001, 4.049999999999994, 3.6698674602874846]
[316, -61.50511169433594, -2.9340052604675293, 367, -67.44462585449219, 0.002380266087129712, 1.2500000000000002, 4.099999999999993, 3.4583569778294727]
[316, -61.67141342163086, -2.9348952770233154, 367, -67.48262786865234, -0.12944521009922028, 1.2500000000000002, 4.149999999999993, 3.240252478208135]
[316, -61.826751708984375, -2.9356563091278076, 367, -67.52227020263672, -0.2606009542942047, 1.3500000000000003, 4.199999999999993, 3.020117786900678]
[291, 211.20474243164062, 62.28335189819336, 334, 221.5952911376953, 67.4852066040039, 1.4500000000000004, 5.549999999999988, 5.94202322624159]
[291, 211.4981231689453, 62.2826042175293, 334, 221.60076904296875, 67.3478775024414, 1.4500000000000004, 5.599999999999988, 5.817728575637355]
[291, 211.7830047607422, 62.28187942504883, 334, 221.6062469482422, 67.2105484008789, 1.3500000000000003, 5.649999999999988, 5.61720356194554]
[288, -146.9152069091797, 0.29745352268218994, 378, -158.1723175048828, 12.413211822509766, 1.4500000000000004, 8.399999999999984, 8.00562589666023]
[293, 75.58277893066406, 48.00069808959961, 399, 61.57843780517578, 48.35702896118164, 1.4500000000000004, 11.450000000000028, 8.014107297329115]
[293, 75.18547821044922, 48.03278350830078, 399, 61.70027160644531, 48.193504333496094, 1.4500000000000004, 11.500000000000028, 7.968055546767469]
[293, 74.79349517822266, 48.076820373535156, 399, 61.82210922241211, 48.02997589111328, 1.3500000000000003, 11.55000000000003, 7.852894932300855]
[313, -6.13987398147583, 110.7983169555664, 356, -9.360980987548828, 122.56149291992188, 1.4500000000000004, 11.850000000000033, 6.386831481189796]
[313, -6.1380534172058105, 111.11309051513672, 356, -9.223204612731934, 122.56134796142578, 1.4500000000000004, 11.900000000000034, 6.234214696808149]
[313, -6.136430740356445, 111.42670440673828, 356, -9.085200309753418, 122.56121826171875, 1.4500000000000004, 11.950000000000035, 6.299566167397558]
[313, -6.134700298309326, 111.73735046386719, 356, -8.946969032287598, 122.56111145019531, 1.3500000000000003, 12.000000000000036, 6.153234973715676]
[313, -6.13315486907959, 112.04689025878906, 356, -8.80850887298584, 122.56100463867188, 1.3500000000000003, 12.050000000000036, 6.216708328073281]
[313, -6.131481170654297, 112.3526840209961, 356, -8.669820785522461, 122.5609130859375, 1.3500000000000003, 12.100000000000037, 6.039591200166966]
[313, -6.129966735839844, 112.65450286865234, 356, -8.530902862548828, 122.56083679199219, 1.2500000000000002, 12.150000000000038, 6.027849592435271]
[313, -6.128284931182861, 112.94734191894531, 356, -8.391756057739258, 122.560791015625, 1.2500000000000002, 12.200000000000038, 5.740779211424337]
[313, -6.126773357391357, 113.23211669921875, 356, -8.262359619140625, 122.56465911865234, 1.2500000000000002, 12.250000000000039, 5.664803469443427]
[290, -145.5155792236328, 14.122392654418945, 378, -150.3367919921875, 4.974223613739014, 1.4500000000000004, 14.650000000000073, 5.841244882514041]
[290, -145.51524353027344, 13.833744049072266, 378, -150.21066284179688, 4.9739155769348145, 1.4500000000000004, 14.700000000000074, 5.723129598606534]
[290, -145.51507568359375, 13.553057670593262, 378, -150.08447265625, 4.973904132843018, 1.3500000000000003, 14.750000000000075, 5.469458108214392]
[290, -145.5150146484375, 13.320221900939941, 378, -149.94129943847656, 4.969808101654053, 1.4500000000000004, 14.800000000000075, 4.12639476637302]
[281, -148.99693298339844, -19.730941772460938, 337, -152.54129028320312, -8.141873359680176, 1.4500000000000004, 20.85000000000016, 6.332505529786016]
[281, -148.99728393554688, -19.41860008239746, 337, -152.42337036132812, -8.142864227294922, 1.4500000000000004, 20.900000000000162, 6.188189660285616]
[281, -148.997802734375, -19.107133865356445, 337, -152.30551147460938, -8.143795013427734, 1.3500000000000003, 20.950000000000163, 6.25767466000881]
[281, -148.99818420410156, -18.79863739013672, 337, -152.17843627929688, -8.147368431091309, 1.3500000000000003, 21.000000000000163, 6.108399920796909]
[281, -148.9987335205078, -18.491497039794922, 337, -152.05599975585938, -8.150965690612793, 1.2500000000000002, 21.050000000000164, 6.165915044960414]
[281, -148.99913024902344, -18.188549041748047, 337, -151.93359375, -8.154516220092773, 1.2500000000000002, 21.100000000000165, 5.979211190319243]
[281, -148.99964904785156, -17.88991928100586, 337, -151.81118774414062, -8.157991409301758, 1.2500000000000002, 21.150000000000166, 5.9622654559826405]
[281, -148.9999237060547, -17.600467681884766, 337, -151.6887969970703, -8.161389350891113, 1.2500000000000002, 21.200000000000166, 5.671259849699965]
[281, -149.00033569335938, -17.3192195892334, 337, -151.56674194335938, -8.15109920501709, 1.2500000000000002, 21.250000000000167, 5.5937089362846075]
[281, -149.00047302246094, -17.04932403564453, 337, -151.44483947753906, -8.139411926269531, 1.2500000000000002, 21.300000000000168, 5.26651571458757]
[324, 10.436607360839844, -129.0621337890625, 413, 14.896450996398926, -141.41744995117188, 1.4500000000000004, 35.40000000000013, 7.589157742042826]
[324, 10.563186645507812, -129.4270782470703, 413, 14.903307914733887, -141.25099182128906, 1.3500000000000003, 35.450000000000124, 7.831468617283211]
[324, 10.702606201171875, -129.79563903808594, 413, 14.910014152526855, -141.08506774902344, 1.2500000000000002, 35.50000000000012, 7.929952667006664]
[324, 10.853361129760742, -130.16380310058594, 413, 14.916545867919922, -140.9196319580078, 1.1500000000000001, 35.55000000000012, 7.99016898814084]
[324, 10.853361129760742, -130.16380310058594, 353, 14.916545867919922, -140.9196319580078, 0.85, 35.55000000000012, 7.99016898814084]
[324, 11.015652656555176, -130.52586364746094, 413, 14.92288875579834, -140.7547149658203, 1.05, 35.600000000000115, 7.924252293597789]
[324, 11.015652656555176, -130.52586364746094, 353, 14.92288875579834, -140.7547149658203, 0.85, 35.600000000000115, 7.924252293597789]
[324, 11.191815376281738, -130.87808227539062, 413, 14.928988456726074, -140.5902862548828, 1.05, 35.65000000000011, 7.889739959130228]
[324, 11.382547378540039, -131.2196044921875, 413, 14.93457317352295, -140.4262237548828, 0.95, 35.70000000000011, 7.831000007716052]
[324, 11.382547378540039, -131.2196044921875, 353, 14.93457317352295, -140.4262237548828, 0.71, 35.70000000000011, 7.831000007716052]
[324, 11.59068489074707, -131.54962158203125, 413, 14.939324378967285, -140.2623748779297, 0.95, 35.75000000000011, 7.854530479209541]
[324, 11.59068489074707, -131.54962158203125, 353, 14.939324378967285, -140.2623748779297, 0.71, 35.75000000000011, 7.854530479209541]
[324, 11.816603660583496, -131.86764526367188, 353, 14.946125030517578, -140.1072998046875, 0.61, 35.800000000000104, 7.828270598998839]
[324, 12.05924129486084, -132.16970825195312, 353, 14.94482135772705, -139.99159240722656, 0.61, 35.8500000000001, 7.7688522158369775]
[324, 12.314252853393555, -132.45315551757812, 353, 14.953672409057617, -139.85301208496094, 0.61, 35.9000000000001, 7.624663931592663]
[320, 147.39456176757812, 62.44778823852539, 334, 153.67803955078125, 58.35456848144531, 1.2500000000000002, 39.94999999999987, 4.586903061312008]
[320, 147.58299255371094, 62.44732666015625, 334, 153.6791534423828, 58.46041488647461, 1.2500000000000002, 39.999999999999865, 3.2377569744961745]
[292, 22.679716110229492, -0.3125033974647522, 340, 19.787090301513672, -16.35591697692871, 1.4500000000000004, 43.04999999999969, 8.054661566108566]
[292, 22.669628143310547, -0.7120789289474487, 340, 19.91676902770996, -16.21323013305664, 1.3500000000000003, 43.09999999999969, 7.944595661264061]
[292, 22.651559829711914, -1.103108286857605, 340, 20.047842025756836, -16.071819305419922, 1.3500000000000003, 43.149999999999686, 7.752701845561729]
[292, 22.628408432006836, -1.4847303628921509, 340, 20.18065643310547, -15.93203353881836, 1.2500000000000002, 43.19999999999968, 7.581499304643389]
[292, 22.60149383544922, -1.8556098937988281, 340, 20.3156795501709, -15.794361114501953, 1.2500000000000002, 43.24999999999968, 7.3453477968423115]
[292, 22.571630477905273, -2.2156922817230225, 340, 20.453550338745117, -15.659506797790527, 1.1500000000000001, 43.29999999999968, 7.151963004965218]
[299, -71.00342559814453, -141.07298278808594, 415, -79.33226013183594, -146.24659729003906, 0.95, 51.799999999999194, 8.079475270928846]
[299, -71.33940124511719, -141.2878875732422, 415, -79.19114685058594, -146.25390625, 0.85, 51.84999999999919, 7.95156626864669]
[299, -71.65343475341797, -141.51611328125, 415, -79.0583267211914, -146.26304626464844, 0.85, 51.89999999999919, 7.7094749175767285]
[299, -71.65343475341797, -141.51611328125, 355, -79.0583267211914, -146.26304626464844, 0.71, 51.89999999999919, 7.7094749175767285]
[299, -71.94538116455078, -141.75413513183594, 415, -78.92916107177734, -146.27159118652344, 0.85, 51.949999999999186, 7.495090802432951]
[299, -71.94538116455078, -141.75413513183594, 355, -78.92916107177734, -146.27159118652344, 0.61, 51.949999999999186, 7.495090802432951]
[299, -72.21405792236328, -141.99862670898438, 355, -78.80088806152344, -146.2814178466797, 0.61, 51.99999999999918, 7.193322588135459]
[299, -72.46009826660156, -142.2477264404297, 415, -78.6736068725586, -146.29251098632812, 0.71, 52.04999999999918, 6.954951994921193]
[299, -72.46009826660156, -142.2477264404297, 355, -78.6736068725586, -146.29251098632812, 0.61, 52.04999999999918, 6.954951994921193]
[299, -72.68318939208984, -142.4987335205078, 415, -78.5571517944336, -146.30209350585938, 0.71, 52.09999999999918, 6.636932939611997]
[299, -72.68318939208984, -142.4987335205078, 355, -78.5571517944336, -146.30209350585938, 0.51, 52.09999999999918, 6.636932939611997]
[299, -72.88134765625, -142.74942016601562, 355, -78.43705749511719, -146.3131103515625, 0.51, 52.149999999999174, 6.241983163011911]
[299, -73.0453872680664, -142.97056579589844, 355, -78.3218994140625, -146.32754516601562, 0.61, 52.19999999999917, 5.078721995136295]
[299, -73.16966247558594, -143.15013122558594, 355, -78.20692443847656, -146.3438262939453, 0.61, 52.24999999999917, 3.975055790371891]
[299, -73.25796508789062, -143.2897491455078, 355, -78.10289764404297, -146.36111450195312, 0.71, 52.299999999999166, 2.9032110729784693]
[299, -73.3140640258789, -143.38636779785156, 355, -77.99575805664062, -146.38031005859375, 0.95, 52.34999999999916, 1.8197622966427598]
[326, -60.77424240112305, -2.928981304168701, 338, -67.9079360961914, -0.5314469933509827, 1.3500000000000003, 60.99999999999867, 3.3185132377760906]
[326, -60.948265075683594, -2.929948329925537, 338, -67.89836883544922, -0.6290549635887146, 1.2500000000000002, 61.04999999999867, 3.5705991488733644]
[326, -61.1302490234375, -2.930959939956665, 338, -67.88868713378906, -0.726605236530304, 1.1500000000000001, 61.099999999998666, 3.6618013646908665]
[319, 5.602010250091553, 149.0703887939453, 441, 4.346670627593994, 141.95228576660156, 1.2500000000000002, 61.14999999999866, 3.9525750856795185]
